horse_id,horse_avg_order_3,horse_avg_order_5,horse_avg_last3f_3,horse_avg_last3f_5,horse_win_rate_dist,horse_win_rate_venue,horse_win_rate_surface
2017102598,11.0,11.0,36.43333333333333,36.43333333333333,0.0,0.0,0.0
2017102599,7.333333333333333,7.4,36.86666666666667,37.16,0.0526315789473684,0.0909090909090909,0.04
2017102600,13.0,13.0,38.8,38.8,0.0,0.0,0.0
2017102603,12.666666666666666,13.2,28.933333333333334,31.72,0.0,0.1666666666666666,0.0
2017102604,9.0,9.2,38.96666666666667,39.44,0.0,0.0,0.0
2017102605,12.333333333333334,12.333333333333334,38.46666666666667,38.46666666666667,0.0,0.0,0.0
2017102606,11.0,11.75,39.06666666666667,38.3,0.0,0.0,0.0
2017102607,9.666666666666666,10.75,40.6,39.525,0.0,0.0,0.0
2017102610,8.0,8.0,38.9,38.9,0.0,,
2017102611,8.0,6.6,38.16666666666666,37.78,0.25,0.2,0.125
2017102612,5.666666666666667,6.8,36.53333333333333,36.66,0.3333333333333333,0.25,0.1
2017102613,13.0,13.0,38.9,38.9,,,0.0
2017102614,13.0,13.0,34.9,34.9,0.0,0.0,0.0
2017102615,4.666666666666667,5.0,36.9,36.225,0.0,0.0,0.0
2017102616,13.5,13.5,40.75,40.75,,0.0,0.0
2017102618,10.666666666666666,8.6,37.26666666666666,37.2,0.0,0.0,0.0
2017102619,13.5,13.5,38.3,38.3,,0.0,0.0
2017102620,10.0,11.25,37.53333333333333,36.95,0.0,0.0,0.0
2017102621,7.0,9.4,35.93333333333334,36.74,0.0,0.0,0.0
2017102622,11.0,11.0,35.599999999999994,35.599999999999994,,0.0,0.0
2017102624,8.333333333333334,7.0,38.8,38.36,0.0,0.0,0.0
2017102625,8.0,8.0,38.5,38.5,0.0,0.0,0.0
2017102627,7.0,7.0,35.23333333333333,35.23333333333333,0.0,0.0,0.0
2017102628,14.0,14.0,39.35,39.35,0.0,,0.0
2017102629,12.0,12.0,38.3,38.3,0.0,0.0,0.0
2017102630,10.333333333333334,10.2,37.36666666666667,37.28,0.0,0.0,0.0769230769230769
2017102631,10.5,10.5,35.2,35.2,0.0,0.0,0.0
2017102632,13.5,13.5,40.3,40.3,,0.0,0.0
2017102633,14.0,14.0,42.0,42.0,,0.0,0.0
2017102634,10.333333333333334,10.0,35.333333333333336,35.14,0.5,1.0,0.1578947368421052
2017102637,15.333333333333334,14.5,38.86666666666667,38.1,0.0,0.0,0.0
2017102638,5.333333333333333,6.2,34.43333333333334,34.559999999999995,0.1111111111111111,0.0,0.1111111111111111
2017102639,8.0,10.0,39.73333333333333,40.18,0.0,0.0,0.0
2017102641,13.0,13.0,35.2,35.2,,,
2017102645,11.666666666666666,10.2,34.46666666666666,34.7,0.0,0.0,0.0
2017102646,9.333333333333334,9.0,37.73333333333333,38.12,0.0,0.0,0.0
2017102648,6.5,6.5,35.3,35.3,0.0,0.0,0.0
2017102649,2.6666666666666665,4.4,37.333333333333336,37.34,0.0,0.0,0.0
2017102652,6.0,6.0,38.26666666666666,38.38,0.0,0.0,0.0
2017102653,,,,,,,
2017102657,,,,,,,
2017102662,4.333333333333333,5.25,38.63333333333333,38.625,0.0,0.0,0.0
2017102663,16.0,16.0,38.2,38.2,,,
2017102664,,,,,,,
2017102665,8.333333333333334,7.2,36.0,35.540000000000006,0.1,0.0,0.0625
2017102666,10.0,7.8,39.6,38.12,0.1666666666666666,0.0,0.3333333333333333
2017102669,12.5,12.5,37.2,37.2,0.0,,0.0
2017102671,7.0,6.75,37.766666666666666,37.775,0.0,0.0,0.0
2017102673,5.0,4.8,39.96666666666667,39.620000000000005,0.3333333333333333,0.0,0.2
2017102675,9.333333333333334,9.5,34.6,34.575,0.125,0.0,0.0833333333333333
2017102676,7.333333333333333,8.2,38.0,38.16,0.1428571428571428,0.1818181818181818,0.1363636363636363
2017102678,6.666666666666667,6.666666666666667,41.13333333333333,41.13333333333333,0.0,0.0,0.0
2017102680,11.0,11.0,37.6,37.6,0.0,0.0,0.0
2017102681,7.666666666666667,7.666666666666667,38.86666666666667,38.86666666666667,0.0,0.0,0.0
2017102686,6.333333333333333,8.6,35.6,36.3,0.4166666666666667,0.4444444444444444,0.3571428571428571
2017102687,9.0,8.75,40.76666666666667,39.325,0.0,0.0,0.0
2017102688,10.333333333333334,9.4,39.36666666666667,39.36,0.0,0.0,0.0
2017102689,2.0,2.0,35.43333333333334,35.3,0.4,0.6666666666666666,0.4
2017102690,11.0,11.5,37.86666666666667,37.55,0.0,0.0,0.0
2017102691,,,,,,,
2017102692,8.333333333333334,8.2,39.2,38.52,0.0,0.0,0.0
2017102693,,,,,,,
2017102694,,,,,,,
2017102695,10.666666666666666,10.666666666666666,37.53333333333333,37.53333333333333,0.0,,0.0
2017102696,13.0,12.75,36.46666666666666,36.45,0.0,0.0,0.0
2017102697,,,,,,,
2017102699,11.0,9.2,36.06666666666667,36.48,0.0,0.0,0.1666666666666666
2017102701,14.0,14.0,41.7,41.7,0.0,0.0,0.0
2017102703,13.0,13.0,39.53333333333333,39.53333333333333,,0.0,0.0
2017102704,11.666666666666666,13.0,40.56666666666666,39.66,0.0,0.125,0.1052631578947368
2017102705,8.333333333333334,8.8,38.23333333333333,37.16,0.0,0.0,0.0
2017102707,11.0,10.8,39.36666666666667,39.0,0.0,0.0,0.0
2017102708,9.333333333333334,8.0,36.66666666666666,36.425,0.0,0.0,0.0
2017102709,7.5,9.666666666666666,37.5,36.86666666666667,0.0,0.0,0.0
2017102711,14.0,14.0,38.150000000000006,38.150000000000006,0.0,,0.0
2017102712,9.5,9.5,39.25,39.25,0.0,0.0,0.0
2017102714,10.5,10.5,36.15,36.15,0.0,,0.0
2017102716,12.666666666666666,13.25,38.36666666666667,38.3,0.0,0.0,0.0
2017102719,7.5,7.5,38.1,38.1,0.0,,0.0
2017102721,13.0,12.75,37.06666666666667,36.925,0.0,0.0,0.0
2017102722,8.666666666666666,7.4,37.76666666666667,37.42,0.0,0.0,0.0769230769230769
2017102723,12.666666666666666,8.6,37.2,36.3,0.25,0.3333333333333333,0.1428571428571428
2017102726,9.0,9.8,38.1,37.86,0.0,0.0,0.0
2017102727,9.0,9.0,41.4,41.4,0.0,0.0,0.0
2017102729,12.5,12.5,39.85,39.85,0.0,0.0,0.0
2017102730,9.666666666666666,7.2,38.53333333333333,37.3,0.0,0.0,0.0
2017102732,8.333333333333334,7.2,38.23333333333333,38.56,0.0,0.0,0.0
2017102741,9.0,9.0,38.4,38.4,0.0,0.0,0.0
2017102744,7.666666666666667,5.6,39.23333333333333,38.52,0.1111111111111111,0.5,0.0833333333333333
2017102748,9.666666666666666,9.0,38.6,38.2,0.0,0.0,0.0
2017102749,,,,,,,
2017102750,12.5,12.5,38.9,38.9,0.0,0.0,0.0
2017102751,8.0,7.8,13.5,13.52,0.0,0.0,0.0
2017102752,6.333333333333333,5.25,38.16666666666666,37.975,0.0,0.0,0.0
2017102758,7.333333333333333,8.4,37.6,38.08,0.0,0.0,0.0625
2017102759,7.0,7.0,39.4,39.4,0.0,0.0,0.0
2017102760,14.0,14.0,38.5,38.5,,,0.0
2017102762,,,,,,,
2017102765,13.0,12.75,39.400000000000006,38.45,0.0,0.0,0.0
2017102766,5.666666666666667,4.6,37.333333333333336,37.56,0.0,0.1666666666666666,0.125
2017102767,15.333333333333334,15.333333333333334,35.9,35.9,,,0.0
2017102768,8.0,6.8,13.666666666666666,13.7,0.0,0.0,0.0
2017102769,5.0,6.6,38.333333333333336,38.52,0.1666666666666666,0.0,0.15
2017102770,16.0,16.0,41.8,41.8,0.0,,0.0
2017102771,11.333333333333334,9.8,40.16666666666666,39.040000000000006,0.0,0.0,0.0
2017102772,17.0,17.0,40.1,40.1,,0.0,0.0
2017102775,11.0,11.25,39.7,39.775,0.0,0.0,0.0
2017102776,10.333333333333334,7.2,37.56666666666667,38.1,0.0,0.0,0.1428571428571428
2017102780,9.0,9.0,40.9,40.9,0.0,0.0,0.0
2017102784,7.5,7.5,40.4,40.4,0.0,,0.0
2017102785,,,,,,,
2017102786,7.0,7.8,13.966666666666669,13.920000000000002,0.0,0.0,0.0
2017102787,8.333333333333334,6.6,40.333333333333336,39.62,0.0,0.0,0.0909090909090909
2017102788,8.333333333333334,8.5,39.7,38.925,0.0,0.0,0.0
2017102789,7.0,7.0,36.8,36.8,0.0,0.0,0.0
2017102790,11.5,9.5,37.14999999999999,37.625,0.0,0.0,0.0
2017102791,10.0,11.0,36.36666666666667,37.34,0.0,0.0,0.0
2017102792,13.333333333333334,14.0,31.666666666666668,33.92,0.0,0.2,0.0
2017102793,15.0,15.0,36.5,36.5,,,0.0
2017102797,8.333333333333334,6.4,38.5,37.36,0.0,0.0,0.0
2017102800,12.0,12.0,39.3,39.3,0.0,0.0,0.0
2017102801,12.333333333333334,12.333333333333334,39.56666666666666,39.56666666666666,0.0,0.0,0.0
2017102802,6.0,6.6,39.66666666666666,39.54,0.0714285714285714,0.2,0.04
2017102803,10.0,11.0,38.66666666666666,38.94,0.0,0.0,0.0
2017102804,7.333333333333333,9.0,39.43333333333334,38.760000000000005,0.0,0.0,0.0
2017102805,,,,,,,
2017102806,11.5,11.5,36.95,36.95,0.0,,0.0
2017102807,17.0,17.0,37.6,37.6,0.0,0.0,0.0
2017102808,10.0,9.2,39.63333333333333,38.2,0.2,0.3333333333333333,0.1764705882352941
2017102809,5.0,5.8,34.73333333333333,34.739999999999995,0.08,0.0,0.064516129032258
2017102810,11.0,11.0,40.3,40.3,0.0,0.0,0.0
2017102811,7.666666666666667,6.25,39.3,39.425,0.0,0.0,0.0
2017102812,,,,,,,
2017102813,13.5,13.5,38.25,38.25,0.0,0.0,0.0
2017102815,5.666666666666667,6.6,37.43333333333333,38.62,0.3333333333333333,0.0,0.1428571428571428
2017102817,11.666666666666666,11.666666666666666,37.6,37.6,0.0,0.0,0.0
2017102818,8.666666666666666,10.0,37.0,36.78,0.0,0.0,0.0
2017102819,9.333333333333334,10.8,38.7,39.14,0.0,0.0,0.0909090909090909
2017102820,,,,,,,
2017102822,11.333333333333334,11.0,35.63333333333333,35.279999999999994,0.3333333333333333,0.0,0.2
2017102823,8.5,9.5,37.55,39.175,0.0,0.0,0.0
2017102824,16.0,16.0,37.6,37.6,,,0.0
2017102826,11.666666666666666,10.75,37.9,38.15,0.0,0.0,0.0
2017102827,12.666666666666666,12.666666666666666,40.4,40.4,0.0,0.0,0.0
2017102831,11.0,7.4,40.2,39.24,0.25,0.5,0.2
2017102832,10.333333333333334,8.6,40.93333333333334,40.32000000000001,0.0,0.0,0.0
2017102833,6.0,6.8,34.833333333333336,35.28,0.3333333333333333,0.3333333333333333,0.0909090909090909
2017102834,4.0,5.6,39.06666666666666,39.24,0.0,0.0,0.0
2017102835,5.0,5.6,37.36666666666667,37.46,0.2307692307692307,0.0,0.2
2017102836,7.0,5.8,40.3,39.760000000000005,0.3333333333333333,0.2,0.2857142857142857
2017102837,11.0,10.0,38.73333333333333,37.88,0.0,0.0,0.125
2017102838,10.333333333333334,11.8,34.36666666666667,35.739999999999995,0.0,0.0,0.1153846153846153
2017102840,5.0,5.0,40.16666666666666,40.16666666666666,0.0,0.0,0.0
2017102841,12.0,12.0,40.66666666666666,40.66666666666666,0.0,0.0,0.0
2017102842,9.0,8.4,39.23333333333333,38.96,0.0,0.0,0.0
2017102844,11.666666666666666,8.6,38.73333333333333,38.22,0.5,0.0,0.2
2017102845,12.0,9.8,38.36666666666667,38.48,0.2,0.3333333333333333,0.1111111111111111
2017102846,11.333333333333334,11.333333333333334,37.66666666666666,37.66666666666666,0.0,0.0,0.0
2017102847,,,,,,,
2017102848,8.666666666666666,7.4,38.46666666666667,37.66,0.0,0.0,0.09375
2017102849,10.333333333333334,6.8,39.03333333333333,38.56,0.0,0.0,0.0
2017102850,8.333333333333334,6.0,37.13333333333333,36.56,0.2,0.2,0.0625
2017102851,11.333333333333334,11.333333333333334,37.36666666666667,37.36666666666667,,0.0,0.0
2017102852,12.0,11.4,39.06666666666666,37.46,0.2,1.0,0.1111111111111111
2017102854,6.666666666666667,5.75,35.56666666666667,35.675,0.0,0.0,0.0
2017102855,12.666666666666666,12.6,36.6,36.220000000000006,0.0,0.0,0.125
2017102856,17.0,17.0,43.6,43.6,,0.0,
2017102857,,,,,,,
2017102858,10.0,8.2,41.03333333333333,40.220000000000006,0.0666666666666666,0.0,0.0476190476190476
2017102860,11.0,9.75,40.36666666666667,40.4,0.0,0.0,0.0
2017102868,14.333333333333334,14.333333333333334,40.2,40.2,0.0,0.0,0.0
2017102871,3.5,3.5,36.05,36.05,,0.0,0.0
2017102872,8.0,6.5,37.03333333333333,36.8,0.0416666666666666,0.0,0.0
2017102873,10.0,6.6,36.36666666666667,36.34,0.5,0.5,0.0
2017102874,10.0,10.0,40.4,40.4,0.0,0.0,0.0
2017102875,9.666666666666666,10.5,39.2,38.45,0.0,0.0,0.0
2017102876,11.666666666666666,11.0,39.23333333333333,38.72,0.0,0.0,0.0
2017102877,7.333333333333333,5.6,39.03333333333333,38.72,0.1111111111111111,0.0,0.1176470588235294
2017102878,9.333333333333334,8.6,36.833333333333336,36.120000000000005,0.0,0.0,0.1428571428571428
2017102879,9.666666666666666,9.0,39.06666666666667,38.3,0.0,0.0,0.0
2017102880,6.333333333333333,7.8,37.0,37.54,0.0,0.25,0.0434782608695652
2017102881,11.333333333333334,9.6,35.9,35.6,0.0,0.0,0.0
2017102882,13.0,13.0,41.7,41.7,,,0.0
2017102883,11.0,11.0,39.2,39.2,,,0.0
2017102884,8.0,8.0,38.45,38.45,0.0,0.0,0.0
2017102885,5.666666666666667,5.2,38.333333333333336,38.260000000000005,0.0,0.0,0.125
2017102886,7.0,7.0,35.800000000000004,35.800000000000004,0.3333333333333333,1.0,0.5
2017102887,,,,,,,
2017102888,11.5,11.5,39.2,39.2,0.0,0.0,0.0
2017102889,8.333333333333334,8.8,34.96666666666667,35.34,0.1,0.0,0.0588235294117647
2017102892,9.333333333333334,9.4,30.83333333333333,34.1,0.1578947368421052,0.2727272727272727,0.0
2017102893,14.666666666666666,12.8,37.23333333333333,36.64,0.1428571428571428,0.0,0.1428571428571428
2017102894,6.333333333333333,5.4,29.5,23.2,0.2857142857142857,0.2222222222222222,0.0869565217391304
2017102895,,,,,,,
2017102897,11.666666666666666,11.2,34.300000000000004,34.0,0.2,0.0,0.1666666666666666
2017102899,9.333333333333334,7.0,36.06666666666667,36.18,0.25,0.25,0.2307692307692307
2017102900,8.666666666666666,8.666666666666666,38.36666666666667,38.36666666666667,0.0,0.0,0.0
2017102901,11.333333333333334,10.6,37.46666666666666,37.04,0.125,0.0,0.125
2017102902,11.666666666666666,9.4,37.53333333333333,38.02,0.0,0.0,0.125
2017102903,3.6666666666666665,4.8,36.766666666666666,37.5,0.0,0.0,0.0
2017102904,12.333333333333334,12.333333333333334,40.06666666666667,40.06666666666667,0.0,0.0,0.0
2017102906,6.666666666666667,6.2,38.8,38.24,0.0,0.0,0.0
2017102907,10.0,7.6,38.833333333333336,38.4,0.2857142857142857,0.25,0.2857142857142857
2017102908,6.333333333333333,6.4,35.5,35.739999999999995,0.0,0.0,0.0
2017102909,14.333333333333334,14.333333333333334,38.3,38.3,0.0,0.0,0.0
2017102910,12.333333333333334,10.6,37.96666666666666,38.220000000000006,0.0,0.0,0.0
2017102911,11.333333333333334,10.5,38.5,38.125,0.0,0.0,0.0
2017102913,8.0,8.0,36.2,36.2,,0.0,
2017102914,4.333333333333333,7.0,35.43333333333333,35.78,0.1818181818181818,0.0,0.3076923076923077
2017102915,1.6666666666666667,3.4,38.8,38.8,0.0,0.0,0.1111111111111111
2017102916,10.0,10.0,38.650000000000006,38.650000000000006,,,0.0
2017102917,16.0,16.0,36.7,36.7,0.0,,0.0
2017102918,5.666666666666667,5.8,36.1,35.64,0.0,0.0,0.0
2017102919,9.0,10.25,36.46666666666667,36.6,0.0,0.0,0.0
2017102920,14.0,12.25,37.900000000000006,35.974999999999994,0.1428571428571428,0.0,0.0714285714285714
2017102921,11.0,11.0,37.9,37.9,0.0,,0.0
2017102923,7.666666666666667,7.8,40.56666666666667,39.78,0.25,0.0,0.0714285714285714
2017102924,10.0,10.0,40.05,40.05,0.0,,0.0
2017102925,3.0,3.0,38.6,38.6,0.0,0.0,0.0
2017102926,13.333333333333334,13.333333333333334,37.76666666666667,37.76666666666667,0.0,0.0,0.0
2017102927,9.666666666666666,8.6,38.36666666666667,37.98,0.0,0.0,0.0
2017102928,16.0,16.0,38.0,38.0,0.0,,0.0
2017102929,6.333333333333333,6.333333333333333,38.4,38.4,0.0,0.0,0.0
2017102930,9.666666666666666,7.8,38.16666666666666,38.02,0.0,0.0,0.0555555555555555
2017102931,8.0,7.4,36.3,36.34,0.0,0.0,0.0
2017102932,12.666666666666666,13.2,39.8,38.12,0.0,0.0,0.0
2017102933,7.0,6.8,39.1,38.94,0.0,0.0,0.0
2017102934,9.333333333333334,10.0,37.1,37.48,0.2,0.5,0.0
2017102935,8.666666666666666,11.2,21.1,27.28,0.0,0.0,0.0
2017102936,7.0,7.6,34.1,33.879999999999995,0.2857142857142857,0.4444444444444444,0.2307692307692307
2017102937,11.333333333333334,12.4,35.43333333333333,35.92,0.0,0.0,0.0
2017102938,13.0,13.0,40.75,40.75,,,0.0
2017102939,9.0,9.0,40.1,40.1,0.0,0.0,0.0
2017102940,8.333333333333334,8.4,34.0,35.120000000000005,0.0526315789473684,0.1666666666666666,0.0625
2017102941,11.333333333333334,11.6,39.86666666666667,38.98,0.0,0.0,0.0
2017102942,8.333333333333334,9.2,38.06666666666667,37.7,0.0,0.0,0.0
2017102943,14.5,14.5,36.650000000000006,36.650000000000006,,,0.0
2017102944,,,,,,,
2017102945,15.0,12.6,35.9,36.28,0.0,0.0,0.0
2017102946,10.5,6.5,13.65,13.625,0.0,0.0,0.25
2017102949,3.0,3.0,37.0,37.0,,,0.0
2017102950,14.0,14.0,42.4,42.4,,0.0,0.0
2017102951,7.0,7.0,38.4,38.4,0.0,0.0,0.0
2017102952,9.333333333333334,9.6,38.73333333333333,39.32,0.1333333333333333,0.0,0.1333333333333333
2017102953,8.333333333333334,7.5,40.03333333333333,38.85,0.0,0.0,0.0
2017102954,8.0,10.2,40.03333333333334,39.98,0.0,0.0,0.0
2017102955,11.0,11.0,40.55,40.55,,,0.0
2017102958,7.0,6.4,37.9,37.84,0.1666666666666666,0.3333333333333333,0.1666666666666666
2017102959,6.666666666666667,6.0,36.76666666666667,36.96,0.0833333333333333,0.0,0.1052631578947368
2017102960,12.333333333333334,9.6,38.0,36.8,0.0,0.0,0.0909090909090909
2017102962,10.666666666666666,9.2,40.86666666666667,40.66,0.0,0.0,0.1428571428571428
2017102966,12.333333333333334,10.4,38.3,37.78,0.3333333333333333,0.0,0.125
2017102967,5.666666666666667,6.0,38.833333333333336,38.8,0.0,0.0,0.0
2017102968,11.0,11.0,35.2,35.2,,,0.0
2017102971,9.0,7.4,37.6,36.7,0.0,0.0,0.0
2017102973,6.666666666666667,6.2,35.46666666666667,36.02,0.0,0.0,0.0
2017102975,,,,,,,
2017102976,3.0,4.2,38.03333333333333,37.64,0.0,0.125,0.1176470588235294
2017102977,3.0,3.0,36.0,36.0,0.0,,0.0
2017102978,7.666666666666667,8.0,35.266666666666666,35.8,0.0,0.0,0.0
2017102979,7.666666666666667,7.666666666666667,37.63333333333333,37.63333333333333,,0.0,0.0
2017102980,9.0,9.0,37.13333333333333,37.13333333333333,0.0,0.0,0.0
2017102981,6.666666666666667,7.4,38.63333333333333,37.38,0.0,0.0,0.0
2017102984,10.333333333333334,9.8,36.7,36.78,0.0833333333333333,0.0,0.0689655172413793
2017102985,13.0,13.0,37.9,37.9,0.0,,
2017102987,14.0,14.0,37.7,37.7,,,0.0
2017102988,7.333333333333333,7.333333333333333,38.9,38.9,0.0,0.0,0.0
2017102989,8.5,8.5,36.45,36.45,,,0.0
2017102990,10.333333333333334,8.4,37.8,37.32,0.0526315789473684,0.0769230769230769,0.0476190476190476
2017102992,12.333333333333334,11.4,37.66666666666666,37.44,0.0,0.0,0.05
2017102994,12.0,12.0,41.7,41.7,0.0,,0.0
2017103000,11.333333333333334,10.6,36.76666666666667,37.38,0.0,0.0,0.2352941176470588
2017103001,13.0,13.0,36.76666666666667,36.76666666666667,0.0,0.0,0.0
2017103002,4.666666666666667,4.0,36.66666666666666,37.16,0.0,0.0,0.0
2017103003,,,,,,,
2017103005,10.5,10.25,35.150000000000006,34.425,0.0,0.0,0.0909090909090909
2017103007,8.666666666666666,8.6,38.46666666666666,37.88,0.0,0.0,0.0
2017103008,9.0,9.8,39.36666666666667,39.760000000000005,0.125,0.125,0.0689655172413793
2017103009,6.333333333333333,6.0,35.666666666666664,35.98,0.0,0.0,0.0
2017103010,15.5,15.5,37.75,37.75,0.0,0.0,0.0
2017103011,15.5,15.5,42.6,42.6,,0.0,0.0
2017103017,10.666666666666666,10.666666666666666,37.833333333333336,37.833333333333336,0.0,0.0,0.0
2017103018,6.666666666666667,6.8,39.4,39.36,0.0,0.0,0.0
2017103020,11.333333333333334,10.2,34.93333333333333,34.54,0.1111111111111111,0.0,0.0789473684210526
2017103021,9.666666666666666,9.666666666666666,38.16666666666666,38.16666666666666,0.0,,0.0
2017103023,13.333333333333334,14.0,36.06666666666666,35.660000000000004,0.0,0.0,0.0416666666666666
2017103024,,,,,,,
2017103025,10.666666666666666,7.2,37.5,37.66,0.0,0.0,0.0
2017103026,11.0,11.6,37.833333333333336,36.54,0.1428571428571428,0.0,0.1428571428571428
2017103029,8.333333333333334,8.333333333333334,39.833333333333336,39.833333333333336,0.0,0.0,0.0
2017103030,8.666666666666666,9.8,36.96666666666666,38.6,0.0,0.0,0.0
2017103031,,,,,,,
2017103032,11.666666666666666,11.666666666666666,41.1,41.1,0.0,,0.0
2017103033,10.5,10.5,38.400000000000006,38.400000000000006,,,0.0
2017103035,12.5,12.5,40.6,40.6,0.0,0.0,0.0
2017103037,5.0,5.8,39.13333333333333,38.96,0.0,0.0,0.0
2017103038,6.0,6.0,38.4,38.4,0.0,,0.0
2017103039,11.5,11.5,38.35,38.35,0.0,,0.0
2017103040,18.0,18.0,35.5,35.5,,0.0,0.0
2017103041,10.666666666666666,9.2,37.23333333333333,36.62,0.0,0.0,0.0
2017103042,11.666666666666666,10.0,36.96666666666667,37.440000000000005,0.0,0.0,0.1428571428571428
2017103043,6.0,6.0,34.6,34.6,0.0,,0.0
2017103044,5.333333333333333,6.4,35.4,37.17999999999999,0.0,0.0,0.0
2017103046,8.666666666666666,7.8,39.53333333333333,38.8,0.0,0.0,0.0
2017103048,6.666666666666667,5.8,13.4,13.360000000000005,0.0,0.0909090909090909,0.0769230769230769
2017103049,6.0,6.0,39.4,39.4,0.0,0.0,0.0
2017103051,9.666666666666666,9.666666666666666,38.3,38.3,0.0,0.0,0.0
2017103054,7.333333333333333,8.8,37.96666666666667,36.96,0.0,0.0,0.0
2017103055,12.5,12.5,36.85,36.85,0.0,0.0,0.0
2017103056,14.5,14.5,37.0,37.0,0.0,0.0,0.0
2017103058,9.666666666666666,9.5,40.06666666666667,39.25,0.0,0.0,0.0
2017103059,13.0,13.0,39.3,39.3,,0.0,0.0
2017103060,8.666666666666666,10.0,36.96666666666667,36.325,0.0,0.0,0.0
2017103062,17.0,17.0,38.1,38.1,,0.0,0.0
2017103063,10.666666666666666,10.666666666666666,38.63333333333333,38.63333333333333,0.0,0.0,0.0
2017103064,10.333333333333334,10.2,35.8,36.66,0.0,0.0,0.0833333333333333
2017103066,9.5,9.5,36.6,36.6,,0.0,0.0
2017103067,9.333333333333334,11.0,38.56666666666666,40.15,0.0,0.0,0.0
2017103070,12.333333333333334,12.4,38.0,38.04,0.0,0.0,0.0
2017103072,12.0,12.0,38.25,38.25,0.0,0.0,0.0
2017103074,11.5,11.5,39.8,39.8,,,0.0
2017103079,7.666666666666667,8.2,37.4,37.86,0.0,,0.0
2017103080,11.0,11.0,36.3,36.3,,,
2017103081,8.0,7.25,36.9,37.275,0.0,0.0,0.0
2017103083,13.5,13.5,37.75,37.75,0.0,0.0,0.0
2017103084,7.333333333333333,7.6,38.333333333333336,38.44,0.2,0.0,0.0588235294117647
2017103085,12.666666666666666,12.666666666666666,40.4,40.4,,0.0,0.0
2017103087,,,,,,,
2017103088,14.5,14.5,38.55,38.55,,,0.0
2017103090,6.0,6.0,35.8,35.8,,,0.0
2017103091,7.666666666666667,7.2,36.56666666666666,36.14,0.0,0.0,0.0
2017103092,9.0,9.8,36.5,36.66,0.0,0.0,0.0
2017103093,11.666666666666666,12.0,40.36666666666667,39.58,0.0,0.0,0.0
2017103094,12.666666666666666,12.8,38.3,38.260000000000005,0.0,0.0,0.0
2017103097,11.333333333333334,11.333333333333334,39.16666666666666,39.16666666666666,0.0,0.0,0.0
2017103099,7.0,7.75,40.0,39.35,0.0,0.0,0.0
2017103100,9.666666666666666,8.25,39.03333333333333,38.975,0.0,0.0,0.0
2017103101,14.0,14.0,39.2,39.2,,0.0,0.0
2017103102,10.666666666666666,12.8,36.266666666666666,37.16,1.0,0.0,0.0
2017103103,8.333333333333334,8.2,35.3,35.14,0.0,0.0,0.0
2017103104,11.333333333333334,9.4,38.6,36.82000000000001,0.0,0.0,0.08
2017103105,9.333333333333334,9.2,33.73333333333333,33.9,0.1304347826086956,0.125,0.1034482758620689
2017103107,14.0,14.0,43.2,43.2,0.0,,0.0
2017103108,5.333333333333333,6.0,13.366666666666667,13.54,0.25,0.0,0.2
2017103109,7.5,7.5,37.25,37.25,0.0,0.0,0.0
2017103110,10.333333333333334,10.8,35.666666666666664,36.4,0.1176470588235294,0.3333333333333333,0.125
2017103111,7.666666666666667,7.75,40.2,40.075,0.0,0.0,0.0
2017103112,9.0,6.8,39.6,39.04,0.0,0.0,0.0
2017103113,13.0,13.0,40.0,40.0,,0.0,0.0
2017103114,13.5,13.5,38.05,38.05,,,0.0
2017103115,15.0,15.0,42.4,42.4,,0.0,0.0
2017103116,,,,,,,
2017103117,3.0,3.0,36.6,37.0,0.0714285714285714,0.125,0.088235294117647
2017103118,10.5,10.5,37.7,37.7,,,0.0
2017103119,5.0,5.0,34.5,34.5,,,0.0
2017103120,11.666666666666666,11.666666666666666,40.43333333333333,40.43333333333333,0.0,0.0,0.0
2017103122,10.333333333333334,11.75,38.36666666666667,40.55,0.0,0.0,0.0
2017103123,13.666666666666666,11.6,35.5,35.02,0.1428571428571428,0.0,0.0
2017103124,15.0,15.0,39.766666666666666,39.766666666666666,0.0,0.0,0.0
2017103125,12.0,12.0,39.65,39.65,0.0,0.0,0.0
2017103127,10.0,10.75,39.3,39.3,0.0,0.0,0.0
2017103129,12.333333333333334,13.0,36.06666666666666,36.65,0.0,0.0,0.0
2017103133,4.666666666666667,6.6,36.0,36.28000000000001,0.0,0.0,0.0
2017103134,3.333333333333333,3.0,38.1,38.38,0.0,0.0,0.0
2017103137,10.666666666666666,10.4,35.8,35.26,0.0,0.0,0.0
2017103139,12.0,12.0,38.26666666666667,38.26666666666667,0.0,0.0,0.0
2017103140,11.5,11.5,38.4,38.4,,0.0,0.0
2017103142,10.0,9.8,39.86666666666667,39.92,0.0,0.0,0.0
2017103143,10.0,7.2,36.76666666666667,36.62,0.0769230769230769,0.0666666666666666,0.0666666666666666
2017103144,9.333333333333334,8.25,37.00000000000001,37.6,0.0,0.0,0.0
2017103146,4.0,5.2,34.63333333333333,34.68,0.0,0.0,0.0
2017103147,4.0,5.2,38.16666666666666,38.44,0.0,0.0,0.2
2017103149,7.666666666666667,7.4,39.36666666666667,39.06,0.0,0.0,0.0588235294117647
2017103150,7.333333333333333,7.2,40.50000000000001,39.74,0.0,0.0,0.0
2017103152,5.5,8.0,35.25,35.75,0.0,0.0,0.0
